CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,VOTOS_CAND_NREG_17ene16,VOTOS_VALIDOS_17ene16,VOTOS_NULOS_17ene16,VOTOS_TOTAL_17ene16,LISTA_NOMINAL_17ene16,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,6,COLIMA,1,COLIMA,1,COLIMA,12,URBANO(A),B,75,98,2,1,6,73,12,2,0,1,0,0,0,0,2,0,0,0,0,0,0,272,0,272,397,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0012_1_B_0_2.jpg,1,6,1,COLIMA,12,U,NA,0.12941772900342924,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,12,URBANO(A),C01,76,87,5,2,0,74,8,3,0,4,0,0,0,0,2,2,0,0,0,0,0,263,3,266,397,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0012_1_C_0_2.jpg,1,6,1,COLIMA,12,U,NA,-0.07710537787994415,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,13,URBANO(A),B,156,151,7,2,4,114,25,3,1,5,0,0,0,0,2,0,0,0,0,0,1,470,4,475,712,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0013_1_B_0_2.jpg,1,6,1,COLIMA,13,U,NA,0.9137750940032352,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,13,URBANO(A),C01,139,180,6,2,5,129,26,5,1,2,0,0,1,0,0,0,1,0,0,0,1,497,2,500,712,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0013_1_C_0_2.jpg,1,6,1,COLIMA,13,U,NA,1.4349075079016036,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,14,URBANO(A),B,111,81,10,3,5,41,20,2,0,6,0,0,0,0,1,0,2,0,0,0,0,282,6,288,453,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0014_1_B_0_2.jpg,1,2,1,COLIMA,14,U,NA,-0.021820209278355207,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,14,URBANO(A),C01,107,84,10,2,3,40,18,2,0,6,1,1,0,0,2,1,2,0,0,0,0,279,11,290,453,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0014_1_C_0_2.jpg,1,2,1,COLIMA,14,U,NA,0.02165666496419777,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,15,URBANO(A),B,118,94,3,1,3,38,13,4,0,10,1,2,0,0,2,0,3,0,0,0,1,292,4,297,493,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0015_1_B_0_2.jpg,1,2,1,COLIMA,15,U,NA,0.16343410607057285,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,16,URBANO(A),B,106,156,9,2,3,76,25,3,0,11,0,1,1,0,0,1,2,0,0,0,0,396,7,403,635,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0016_1_B_0_2.jpg,1,2,1,COLIMA,16,U,NA,1.277195574609253,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,17,URBANO(A),B,150,123,5,3,6,84,20,4,1,12,0,2,0,0,4,0,2,0,0,0,2,416,11,429,686,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0017_1_B_0_2.jpg,1,2,1,COLIMA,17,U,NA,0.7008179786407949,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,18,URBANO(A),B,114,104,1,4,0,58,8,3,1,5,0,0,1,0,2,2,2,0,0,0,0,305,4,309,448,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0018_1_B_0_2.jpg,1,2,1,COLIMA,18,U,NA,0.14000588280643195,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,18,URBANO(A),C01,110,95,1,4,3,55,22,7,1,3,0,0,0,0,1,0,1,0,0,0,0,303,5,308,447,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0018_1_C_0_2.jpg,1,2,1,COLIMA,18,U,NA,0.25605932903104117,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,19,URBANO(A),B,99,131,2,4,5,71,20,2,0,3,1,0,1,0,1,0,1,0,0,0,0,341,6,347,475,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0019_1_B_0_2.jpg,1,2,1,COLIMA,19,U,NA,0.753755350058757,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,19,URBANO(A),C01,111,104,10,5,4,72,21,3,0,12,0,1,0,0,1,1,0,0,0,0,1,345,2,348,475,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0019_1_C_0_2.jpg,1,2,1,COLIMA,19,U,NA,0.4651792655554244,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,20,URBANO(A),B,98,128,0,2,0,60,20,1,0,5,0,0,1,0,0,0,1,0,0,0,1,316,5,322,494,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0020_1_B_0_2.jpg,1,1,1,COLIMA,20,U,NA,0.585194191471518,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,20,URBANO(A),C01,106,112,4,0,7,82,15,0,0,6,0,0,0,0,1,0,1,0,0,0,0,334,3,337,493,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0020_1_C_0_2.jpg,1,1,1,COLIMA,20,U,NA,0.31130838052912235,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,21,URBANO(A),B,143,114,2,1,4,79,8,3,0,4,1,0,0,0,1,0,1,0,0,0,1,361,3,365,536,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0021_1_B_0_2.jpg,1,1,1,COLIMA,21,U,NA,0.13236764223382552,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,21,URBANO(A),C01,133,95,4,3,2,95,15,1,0,5,0,3,0,0,1,0,1,0,0,0,0,358,6,364,536,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0021_1_C_0_2.jpg,1,1,1,COLIMA,21,U,NA,-0.012777332123775575,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,22,URBANO(A),B,95,69,4,2,5,49,5,1,0,2,0,1,0,0,0,0,1,0,0,0,0,234,2,236,415,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,6,1,COLIMA,22,U,NA,-0.4849458933301682,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,22,URBANO(A),C01,78,67,5,2,8,58,11,3,1,4,1,0,0,0,1,1,0,0,1,0,0,241,1,242,414,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,6,1,COLIMA,22,U,NA,-0.21887077995181659,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,23,URBANO(A),B,143,86,5,2,15,71,12,1,0,4,0,0,0,0,2,0,2,0,0,0,0,343,8,351,674,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0023_1_B_0_2.jpg,1,3,1,COLIMA,23,U,NA,-0.07645940587368444,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,23,URBANO(A),C01,137,94,5,2,10,78,5,4,1,3,3,0,1,0,3,1,0,0,0,0,0,347,5,352,673,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0023_1_C_0_2.jpg,1,3,1,COLIMA,23,U,NA,-0.005572620034492437,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,23,URBANO(A),C02,130,87,6,3,10,66,5,2,3,6,0,0,0,0,4,0,0,0,0,0,0,322,6,328,673,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0023_2_C_0_2.jpg,1,3,1,COLIMA,23,U,NA,-0.13081345290812246,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,24,URBANO(A),B,158,88,11,2,24,73,10,1,1,3,0,0,0,0,0,2,1,0,0,0,0,374,12,386,667,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0024_1_B_0_2.jpg,1,3,1,COLIMA,24,U,NA,-0.021948810310302658,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,24,URBANO(A),C01,174,88,5,2,12,58,4,2,1,1,0,0,0,0,1,2,0,0,0,0,0,350,6,356,667,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0024_1_C_0_2.jpg,1,3,1,COLIMA,24,U,NA,-0.35400176905618824,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,24,URBANO(A),C02,135,83,1,3,13,70,6,1,2,5,1,0,1,0,1,0,1,0,0,0,0,323,5,328,667,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0024_2_C_0_2.jpg,1,3,1,COLIMA,24,U,NA,-0.18454947543329703,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,24,URBANO(A),C03,137,90,5,5,17,83,4,2,0,2,0,0,0,0,3,0,0,0,0,0,0,348,8,356,667,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0024_3_C_0_2.jpg,1,3,1,COLIMA,24,U,NA,-0.06436596195375738,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,24,URBANO(A),C04,158,87,6,1,20,69,6,0,1,2,0,1,1,0,0,2,1,0,0,0,0,355,11,366,667,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0024_4_C_0_2.jpg,1,3,1,COLIMA,24,U,NA,-0.17887413152994336,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,24,URBANO(A),C05,171,93,5,2,15,60,5,3,0,2,2,0,0,0,0,2,0,0,0,0,0,360,11,371,666,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,24,U,NA,-0.15696710684522064,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,25,URBANO(A),B,132,87,2,2,8,48,11,4,0,2,0,2,0,0,3,0,1,0,0,0,0,302,7,309,531,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0025_1_B_0_2.jpg,1,2,1,COLIMA,25,U,NA,-0.07875517749130945,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,25,URBANO(A),C01,116,100,9,1,4,56,12,1,1,0,0,2,0,0,2,2,0,0,0,0,0,306,7,313,531,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0025_1_C_0_2.jpg,1,2,1,COLIMA,25,U,NA,0.014463991909417107,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,26,URBANO(A),B,114,85,4,1,1,47,12,2,0,5,0,1,0,0,1,0,0,0,0,0,0,273,5,278,451,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0026_1_B_0_2.jpg,1,2,1,COLIMA,26,U,NA,-0.21196325645792724,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,26,URBANO(A),C01,126,81,6,0,0,52,10,1,1,5,0,1,0,0,4,1,1,0,0,0,0,289,3,292,451,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,26,U,NA,-0.3192787529793327,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,27,URBANO(A),B,92,64,3,1,5,57,18,1,0,2,1,2,0,0,1,0,1,0,0,0,0,248,5,253,384,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,2,1,COLIMA,27,U,NA,-0.3248095873882452,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,27,URBANO(A),C01,92,63,4,2,3,55,12,4,0,3,0,0,0,0,1,0,1,0,0,0,0,240,4,244,384,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,27,U,NA,-0.4091583366258296,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,28,URBANO(A),B,101,107,4,3,0,67,29,2,1,2,0,1,1,0,0,0,1,0,0,0,0,319,8,327,512,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,28,U,NA,0.4019427593233416,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,28,URBANO(A),S01,297,244,17,12,10,104,35,4,2,4,0,1,0,0,5,1,2,0,0,0,0,738,16,754,0,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0028_1_S_0_2.jpg,1,2,1,COLIMA,28,U,NA,2.336269218583654,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,29,URBANO(A),B,118,166,4,2,5,99,30,4,0,7,1,2,1,0,1,0,2,0,1,0,0,443,10,453,695,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,29,U,NA,1.4987340911459535,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,30,URBANO(A),B,113,92,4,1,11,39,12,1,0,3,0,2,0,0,0,0,1,0,0,0,0,279,7,286,469,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,30,U,NA,0.009563221044270542,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,31,URBANO(A),B,116,81,3,4,2,50,25,3,0,2,0,2,3,0,2,0,3,0,0,0,1,296,8,305,487,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0031_1_B_0_2.jpg,1,2,1,COLIMA,31,U,NA,0.07325733382868199,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,31,URBANO(A),C01,135,81,2,3,3,47,28,3,0,5,0,1,0,0,1,0,2,0,0,0,0,311,6,317,487,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,31,U,NA,0.009274202055388314,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,32,URBANO(A),B,129,129,13,1,6,54,13,3,1,6,0,1,0,0,1,0,1,0,0,0,0,358,12,370,611,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,32,U,NA,0.5395940026027772,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,32,URBANO(A),C01,114,113,8,4,5,42,17,4,0,7,0,3,0,0,3,2,0,0,0,0,0,322,11,333,610,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0032_1_C_0_2.jpg,1,1,1,COLIMA,32,U,NA,0.551988504546089,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,33,URBANO(A),B,155,160,7,4,6,78,22,5,1,3,0,0,1,0,1,0,0,0,0,0,0,443,6,449,677,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0033_1_B_0_2.jpg,1,1,1,COLIMA,33,U,NA,1.0809595635054976,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,33,URBANO(A),C01,159,172,5,1,3,84,32,6,1,5,1,0,0,0,0,0,3,0,0,0,0,472,7,479,677,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,33,U,NA,1.389451828527304,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,34,URBANO(A),B,107,148,7,5,5,88,15,5,0,6,1,1,3,0,3,0,0,0,0,0,0,394,5,399,565,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,34,U,NA,1.0925674533760998,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,34,URBANO(A),C01,125,128,9,6,6,88,26,1,0,7,0,3,0,0,0,1,1,0,0,0,0,401,6,407,565,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0034_1_C_0_2.jpg,1,1,1,COLIMA,34,U,NA,0.8093415766837306,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,35,URBANO(A),B,177,117,7,3,4,47,22,5,2,4,0,2,0,0,1,0,1,0,0,0,0,392,6,398,644,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0035_1_B_0_2.jpg,1,1,1,COLIMA,35,U,NA,0.36172889536907227,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,35,URBANO(A),C01,154,91,8,1,8,61,6,2,0,8,1,1,0,0,0,0,1,0,0,0,0,342,18,360,644,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,35,U,NA,-0.1816275096998971,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,36,URBANO(A),B,173,95,9,6,6,58,7,3,0,2,0,0,1,0,0,0,1,0,0,0,0,361,9,370,682,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0036_1_B_0_2.jpg,1,1,1,COLIMA,36,U,NA,-0.20871228520414603,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,36,URBANO(A),C01,168,73,8,2,6,61,13,4,1,5,0,1,0,0,0,0,0,0,0,0,0,342,8,350,682,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0036_1_C_0_2.jpg,1,1,1,COLIMA,36,U,NA,-0.4400403044366369,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,37,URBANO(A),B,178,92,5,3,20,66,4,3,2,6,0,1,0,0,2,2,0,0,0,0,0,384,2,386,714,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,3,1,COLIMA,37,U,NA,-0.045509504034381976,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,37,URBANO(A),C01,176,86,11,0,14,58,11,1,2,4,0,1,0,0,2,1,1,0,0,0,0,368,11,379,714,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0037_1_C_0_2.jpg,1,3,1,COLIMA,37,U,NA,-0.23259811502061534,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,37,URBANO(A),C02,158,108,11,2,14,67,9,1,0,3,1,0,0,0,1,0,0,0,0,0,0,375,6,381,714,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0037_2_C_0_2.jpg,1,3,1,COLIMA,37,U,NA,0.09807815464029329,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,38,URBANO(A),B,97,79,4,2,4,49,10,2,0,3,0,2,1,0,3,0,0,0,0,1,0,257,3,260,444,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,2,1,COLIMA,38,U,NA,-0.16971856180591,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,38,URBANO(A),C01,101,72,2,2,3,42,10,4,1,8,0,2,0,0,2,0,3,0,0,0,0,252,4,256,443,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,38,U,NA,-0.184408835366847,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,39,URBANO(A),B,108,89,3,3,9,60,34,1,0,3,1,2,0,1,3,0,1,0,1,0,0,319,6,325,514,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0039_1_B_0_2.jpg,1,2,1,COLIMA,39,U,NA,0.4014851527710131,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,40,URBANO(A),B,128,91,13,0,4,51,16,0,1,10,0,2,0,0,2,0,3,0,0,0,0,321,7,328,585,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,40,U,NA,0.027175460338607738,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,41,URBANO(A),B,78,76,3,4,7,79,17,4,0,1,0,2,0,0,1,2,0,0,0,0,0,274,1,275,446,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0041_1_B_0_2.jpg,1,2,1,COLIMA,41,U,NA,0.013071394361946653,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,42,URBANO(A),B,117,111,6,4,2,63,15,2,0,5,0,2,0,0,2,0,3,0,0,0,0,332,5,337,564,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0042_1_B_0_2.jpg,1,1,1,COLIMA,42,U,NA,0.3480622273037259,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,43,URBANO(A),B,113,106,5,3,3,41,8,3,0,3,0,0,0,0,2,1,1,0,0,0,0,289,8,297,535,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0043_1_B_0_2.jpg,1,1,1,COLIMA,43,U,NA,0.1283700454388335,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,43,URBANO(A),C01,124,99,1,5,8,37,12,2,2,8,0,3,1,0,2,1,2,0,1,0,0,308,8,316,535,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,43,U,NA,0.2944827533074949,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,44,URBANO(A),B,110,70,5,1,3,55,17,0,0,5,0,3,0,0,1,1,1,0,0,0,0,272,2,274,496,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0044_1_B_0_2.jpg,1,1,1,COLIMA,44,U,NA,-0.3022965772287616,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,45,URBANO(A),B,140,84,8,3,4,59,24,1,1,1,0,0,1,0,1,0,0,0,0,0,0,327,8,335,538,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0045_1_B_0_2.jpg,1,1,1,COLIMA,45,U,NA,-0.14137365921412892,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,45,URBANO(A),C01,142,96,3,5,4,69,16,1,0,4,0,2,0,0,5,1,1,0,0,0,0,349,5,354,538,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,45,U,NA,0.0919452041846111,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,45,URBANO(A),C02,117,111,4,4,9,67,13,2,0,8,0,3,0,0,3,0,1,0,0,0,0,342,13,355,537,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0045_2_C_0_2.jpg,1,1,1,COLIMA,45,U,NA,0.46808919225432194,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,46,URBANO(A),B,112,89,2,0,10,66,7,1,2,1,0,0,1,0,1,1,0,0,0,0,0,293,4,297,447,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,46,U,NA,-0.16710969313039742,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,46,URBANO(A),C01,115,82,3,0,7,75,7,2,2,0,0,0,0,0,2,1,2,0,0,0,1,298,8,307,447,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0046_1_C_0_2.jpg,1,1,1,COLIMA,46,U,NA,-0.29034764280327574,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,47,URBANO(A),B,138,115,5,1,4,113,23,1,1,4,0,0,2,0,0,0,0,0,0,0,0,407,6,413,606,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,2,1,COLIMA,47,U,NA,0.33046589647188246,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,47,URBANO(A),C01,132,129,7,6,6,93,13,1,0,8,0,2,0,0,4,0,2,0,0,0,0,403,5,408,606,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0047_1_C_0_2.jpg,1,2,1,COLIMA,47,U,NA,0.6657418789745526,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,48,URBANO(A),B,126,103,9,4,4,66,20,3,0,1,1,1,0,0,1,0,0,0,0,0,0,339,3,342,541,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0048_1_B_0_2.jpg,1,2,1,COLIMA,48,U,NA,0.20461907812349162,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,48,URBANO(A),C01,140,117,4,3,4,64,23,3,1,5,1,0,0,0,3,0,1,0,0,0,0,369,2,371,540,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0048_1_C_0_2.jpg,1,2,1,COLIMA,48,U,NA,0.48754776622046697,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,49,URBANO(A),B,47,82,3,2,6,37,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,190,2,192,322,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0049_1_B_0_2.jpg,1,2,1,COLIMA,49,U,NA,-0.061355381719908786,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,50,URBANO(A),B,103,72,2,3,4,37,14,0,0,3,0,3,0,0,1,0,1,0,0,0,1,243,8,252,414,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,50,U,NA,-0.29372721508900423,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,50,URBANO(A),C01,94,73,0,0,3,31,10,1,0,3,0,1,0,0,1,0,0,0,0,0,0,217,7,224,414,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,50,U,NA,-0.39155813636599524,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,51,URBANO(A),B,99,74,2,3,3,39,5,0,0,4,0,0,1,0,3,2,1,0,0,0,0,236,11,247,402,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,51,U,NA,-0.3552739351782228,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,51,URBANO(A),C01,106,81,1,2,4,30,12,4,0,3,0,1,0,0,0,0,0,0,0,0,0,244,6,250,402,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,51,U,NA,-0.1862431310041524,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,52,URBANO(A),B,164,101,5,2,12,50,13,0,0,5,0,0,0,0,1,0,0,0,1,0,0,354,7,361,548,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0052_1_B_0_2.jpg,1,1,1,COLIMA,52,U,NA,0.010967857626243749,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,52,URBANO(A),C01,138,128,8,0,2,62,13,0,0,6,0,3,0,0,3,0,0,0,0,0,0,363,4,367,548,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0052_1_C_0_2.jpg,1,1,1,COLIMA,52,U,NA,0.39859113453460937,2,2,1.2
5,6,COLIMA,1,COLIMA,1,COLIMA,52,URBANO(A),C02,138,99,8,0,3,4,4,1,0,3,0,2,1,0,0,2,1,0,0,0,0,266,9,275,548,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_VR.pdf,1,1,1,COLIMA,52,U,NA,-0.17964870456815057,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,53,URBANO(A),B,179,104,11,3,6,66,7,5,0,7,0,1,0,0,0,0,2,0,0,0,0,391,11,402,683,ACTA DE CASILLA,NA,NA,JE2015L_06_01_0053_1_B_0_2.jpg,1,1,1,COLIMA,53,U,NA,-0.005087065985167505,2,1,1.1
5,6,COLIMA,1,COLIMA,1,COLIMA,53,URBANO(A),C01,155,114,12,2,8,69,11,5,2,2,0,4,1,0,2,2,2,0,0,0,0,391,9,400,682,RECUENTO(SRA),NA,NA,JE2015L_06_01_9_GPO1.pdf,1,1,1,COLIMA,53,U,NA,0.34579440318309707,2,2,1.2
