CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,813,RURAL,B,0,78,44,3,0,34,36,3,0,0,0,0,0,0,0,0,198,7,205,234,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,813,R,NA,0.858213806948325,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,838,RURAL,B,4,144,7,0,0,72,28,8,0,2,0,1,1,0,0,0,267,6,273,338,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,838,R,NA,2.4145465458700675,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1091,RURAL,B,2,76,6,81,1,2,46,45,0,1,0,0,0,2,7,0,269,7,276,435,GRUPO DE RECUENTO,NA,NA,NA,3,12,37,PANUCO,1091,R,NA,0.7182870006922784,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,841,RURAL,B,3,128,79,5,1,42,42,13,5,0,0,1,0,0,1,0,320,4,324,439,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,841,R,NA,1.7449820281763988,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,843,RURAL,B,0,79,12,2,1,7,21,0,0,0,0,0,0,0,1,0,123,5,128,169,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,843,R,NA,0.2624658207636413,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1232,MIXTO(A),C01,18,100,33,32,3,0,46,13,0,0,1,1,0,1,1,0,249,12,261,500,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1232,M,NA,0.9485673363601735,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,45,TABASCO,1397,RURAL,B,156,165,16,7,8,9,21,24,22,0,3,0,0,0,2,0,433,17,450,710,GRUPO DE RECUENTO,NA,NA,NA,2,13,44,TABASCO,1397,R,NA,1.1199050896853133,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,844,RURAL,B,5,90,28,0,1,17,14,6,14,0,0,1,0,0,1,0,177,8,185,271,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,844,R,NA,0.32141141103332954,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,845,RURAL,B,0,54,27,2,0,27,17,1,0,0,0,0,0,0,0,0,128,7,135,247,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,845,R,NA,0.03435265568142376,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1086,URBANO(A),C02,17,267,19,15,1,2,72,26,8,3,4,0,0,2,1,0,437,3,440,579,GRUPO DE RECUENTO,NA,NA,NA,3,12,37,PANUCO,1086,U,NA,4.1219894424622945,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,849,RURAL,B,1,78,0,1,1,16,20,0,0,0,0,1,0,0,0,0,118,4,122,149,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,849,R,NA,0.41264403644632736,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,851,RURAL,B,3,66,5,2,0,60,30,11,0,0,0,0,1,0,1,0,179,5,184,354,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,851,R,NA,1.0731256493735069,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1643,RURAL,B,4,107,28,11,3,1,36,33,1,0,1,0,0,4,7,0,236,23,259,373,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1643,R,NA,0.8952566727118109,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,856,RURAL,B,0,28,7,2,0,32,25,0,0,0,0,0,0,0,0,0,94,2,96,120,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,856,R,NA,-0.03820757708760959,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,859,RURAL,B,2,108,7,5,1,112,59,7,0,0,0,0,2,0,0,0,303,11,314,371,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,859,R,NA,3.1450362793858186,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1644,RURAL,B,6,21,7,8,2,0,20,7,1,0,1,0,0,1,1,0,75,3,78,104,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1644,R,NA,-0.7113765803749745,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,860,RURAL,B,0,42,17,1,0,8,24,2,1,0,0,0,0,0,0,0,95,1,96,135,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,860,R,NA,-0.2471791346895606,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,861,RURAL,B,0,63,11,0,1,15,16,1,0,0,1,0,0,0,0,0,108,2,110,131,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,861,R,NA,0.0513348314319948,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,862,RURAL,B,1,34,4,3,0,12,22,1,0,0,0,0,0,1,1,0,79,2,81,105,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,862,R,NA,-0.3072046561993611,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1645,RURAL,B,4,49,24,13,1,3,14,29,1,0,1,0,0,0,0,0,139,3,142,194,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1645,R,NA,-0.44315837447995027,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,866,RURAL,B,0,42,10,0,1,21,8,1,0,0,0,0,0,0,0,0,83,2,85,115,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,866,R,NA,-0.3605114504197327,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1647,RURAL,B,2,27,25,6,5,1,8,2,8,0,0,0,0,1,0,2,85,5,92,144,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1647,R,NA,-0.9098042708839418,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,869,RURAL,B,1,168,88,8,0,0,102,2,1,0,0,0,0,1,0,0,371,11,382,445,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,869,R,NA,2.988565084960634,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1650,RURAL,B,2,39,72,10,22,3,37,18,5,0,4,0,0,3,2,0,217,5,222,315,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1650,R,NA,0.1020968215773578,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1654,RURAL,B,6,104,75,22,1,2,28,11,3,0,0,0,0,5,7,0,264,15,279,448,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1654,R,NA,0.4733357386034017,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,871,RURAL,B,4,145,41,1,0,0,94,2,0,0,0,1,0,0,0,0,288,5,293,334,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,871,R,NA,2.634870042449903,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1648,RURAL,B,2,39,15,7,2,1,9,2,2,0,0,0,0,2,3,0,84,3,87,148,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1648,R,NA,-0.6989984176446853,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1655,RURAL,B,3,83,29,3,7,1,39,47,1,1,0,0,0,7,0,0,221,5,226,326,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1655,R,NA,0.6608742172859814,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1656,RURAL,B,3,46,20,2,2,0,13,5,0,0,0,0,0,0,0,0,91,0,91,129,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1656,R,NA,-0.5348683843357614,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1080,MIXTO(A),C01,15,111,10,73,2,0,71,36,2,0,0,1,0,2,2,0,325,14,339,458,GRUPO DE RECUENTO,NA,NA,NA,3,12,37,PANUCO,1080,M,NA,1.7117931112145222,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,77,URBANO(A),B,13,166,30,4,3,0,213,24,0,1,1,0,0,2,1,0,458,10,468,697,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,77,U,NA,5.622192666799169,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,815,RURAL,B,2,57,1,4,1,61,34,3,0,0,0,0,0,0,0,0,163,5,168,208,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,815,R,NA,1.0575162932799214,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1610,URBANO(A),C01,9,106,48,11,6,1,66,23,1,0,3,0,0,1,5,0,280,11,291,411,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1610,U,NA,1.527931393413065,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1618,RURAL,B,3,117,87,7,4,0,50,9,2,0,6,0,0,2,2,0,289,7,296,394,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1618,R,NA,1.228152569274928,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1639,URBANO(A),B,12,168,128,17,5,3,35,49,12,3,3,0,0,12,45,4,492,13,509,746,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1639,M,NA,1.5228611734834137,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1640,MIXTO(A),B,22,132,134,18,14,5,35,55,9,2,3,0,0,10,40,0,479,16,495,748,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1640,M,NA,1.088995605128039,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1641,MIXTO(A),B,9,98,100,4,3,1,43,38,6,4,0,0,0,14,17,0,337,7,344,544,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1641,M,NA,0.6823636219498745,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1646,RURAL,B,0,50,19,17,0,2,36,14,4,0,0,0,0,4,0,0,146,3,149,219,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1646,R,NA,0.028729768094600705,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1658,RURAL,B,1,34,13,4,0,0,7,12,4,0,0,0,0,0,0,0,75,0,75,102,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1658,R,NA,-0.8594478206444958,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,11,EL SALVADOR,1286,RURAL,B,1,28,223,1,224,1,59,32,9,0,5,0,2,1,0,0,586,13,599,714,ACTA CASILLA,NA,NA,NA,3,12,41,EL SALVADOR,1286,R,NA,2.9458335440077046,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,850,RURAL,B,0,62,3,0,0,53,18,4,0,0,0,0,0,0,0,0,140,4,144,174,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,850,R,NA,0.6471830404011005,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,846,RURAL,B,1,56,11,2,1,24,10,2,0,0,0,0,0,0,0,0,107,3,110,137,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,846,R,NA,-0.06839924510172779,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,853,RURAL,B,0,74,4,0,0,62,57,0,0,0,0,0,0,0,0,0,197,5,202,227,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,853,R,NA,1.8127907305037763,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,854,RURAL,B,0,49,3,0,2,18,20,0,0,0,0,0,0,0,0,0,92,0,92,110,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,854,R,NA,8.17963235613943e-4,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,76,URBANO(A),B,0,143,26,4,0,0,144,25,0,0,0,0,0,3,2,0,347,4,351,519,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,76,U,NA,3.748592344877732,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,868,MIXTO(A),C01,3,141,117,2,1,0,100,7,4,0,1,0,0,2,0,0,378,15,393,455,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,868,M,NA,2.4551947176478977,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,874,RURAL,B,0,69,31,6,1,0,20,1,0,0,0,0,0,0,0,0,128,2,130,163,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,874,R,NA,-0.0784695971798891,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,875,RURAL,B,0,30,45,0,0,0,31,0,0,0,0,0,0,0,0,0,106,1,107,121,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,875,R,NA,-0.4849050452976108,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1084,RURAL,B,7,161,25,159,2,2,106,35,2,0,1,1,0,1,9,0,511,13,524,680,ACTA CASILLA,NA,NA,NA,3,12,37,PANUCO,1084,R,NA,3.2497235190113454,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,11,EL SALVADOR,1285,RURAL,B,0,6,41,0,33,0,12,0,3,0,0,0,1,0,0,0,96,4,100,137,ACTA CASILLA,NA,NA,NA,3,12,41,EL SALVADOR,1285,R,NA,-0.7475085332123235,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,870,RURAL,B,1,44,22,0,0,0,34,1,0,0,0,0,0,0,0,1,102,2,105,116,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,870,R,NA,-0.13508716815643562,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,27,MELCHOR OCAMPO,873,RURAL,B,1,108,92,4,0,0,34,0,3,0,0,0,0,0,0,0,242,11,253,306,ACTA CASILLA,NA,NA,NA,3,12,27,MELCHOR OCAMPO,873,R,NA,0.5792986241088355,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1612,MIXTO(A),S01,1,25,17,4,0,1,24,9,2,0,1,0,0,2,2,0,88,2,90,0,GRUPO DE RECUENTO,NA,NA,NA,3,12,51,VILLA DE COS,1612,M,NA,-0.598991725424976,1,1,3.1
2,32,ZACATECAS,3,4,GUADALUPE,52,VETAGRANDE,1601,MIXTO(A),B,6,102,21,11,2,4,110,20,5,0,3,0,0,2,0,0,286,10,296,404,GRUPO DE RECUENTO,NA,NA,NA,3,4,50,VETAGRANDE,1601,M,NA,2.503849773460506,1,1,3.1
2,32,ZACATECAS,0,0,VOTO EN EXTRANJERO,0,0,0,EXTRANJERO,M,13,23,11,1,4,1,18,0,0,3,0,0,0,4,2,0,80,0,80,357,MESA DE ESCRUTINIO Y COMPUTO,NA,NA,NA,NA,NA,NA,,NA,,NA,-0.6838182898559031,1,1,0.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),C13,19,99,22,30,7,4,128,27,4,1,1,1,0,5,8,0,356,10,366,724,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,2.88418832413618,2,2,4.2
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,448,MIXTO(A),C01,12,51,21,52,32,21,20,25,3,2,6,1,2,2,3,0,253,3,256,436,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,448,M,NA,0.5798444144110834,2,1,4.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,569,URBANO(A),B,75,96,9,4,10,16,99,15,4,0,1,0,0,2,4,0,335,4,339,598,ACTA CASILLA,NA,NA,NA,2,13,19,JALPA,569,U,NA,2.254463516665323,2,2,2.2
2,32,ZACATECAS,2,10,JEREZ,19,JEREZ,615,URBANO(A),B,56,131,13,8,8,3,70,38,0,1,2,0,0,5,8,0,343,19,362,596,ACTA CASILLA,NA,NA,NA,2,10,20,JEREZ,615,U,NA,2.0135662181963703,2,2,2.2
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1820,URBANO(A),B,15,90,21,11,3,1,158,23,1,1,1,0,0,6,5,0,336,4,340,643,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1820,U,NA,3.3129208591325776,2,2,3.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,174,URBANO(A),B,32,71,17,6,4,0,117,33,0,1,3,0,0,9,1,7,294,0,301,623,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,174,U,NA,2.119758747938822,2,2,1.2
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,547,RURAL,B,6,162,22,10,6,1,52,13,2,0,1,0,0,0,0,0,275,0,275,371,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,547,R,NA,2.1258745387608324,2,2,4.2
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,529,URBANO(A),C02,17,112,48,18,11,7,82,35,4,0,2,1,0,2,1,0,340,13,353,525,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,529,U,NA,2.0962655985731184,2,2,4.2
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1207,URBANO(A),B,68,91,29,4,7,1,82,14,6,0,0,0,0,1,2,0,305,12,317,582,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1207,U,NA,1.471654866991402,2,1,3.1
2,32,ZACATECAS,1,17,SOMBRERETE,43,SOMBRERETE,1290,MIXTO(A),C02,85,29,23,29,5,5,70,80,10,0,2,0,0,0,3,0,341,9,350,563,GRUPO DE RECUENTO,NA,NA,NA,1,17,42,SOMBRERETE,1290,M,NA,0.2882065445285491,2,1,1.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1108,RURAL,B,3,201,7,15,1,2,163,13,0,0,0,0,0,4,5,0,414,20,434,646,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1108,R,NA,5.133683211999825,2,2,4.2
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,548,RURAL,B,2,28,25,4,1,1,6,1,2,0,0,1,0,1,1,1,73,7,81,105,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,548,R,NA,-0.9633957839146752,2,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1745,RURAL,B,5,70,187,2,4,9,2,0,7,7,1,0,0,0,0,0,294,14,308,440,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1745,R,NA,-0.7232541420945033,2,1,2.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,282,RURAL,B,15,161,38,12,3,9,36,71,0,0,0,0,0,2,0,0,347,11,358,545,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,282,R,NA,1.7431116154355855,2,2,1.2
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1821,URBANO(A),B,15,88,15,3,6,0,125,18,3,0,1,0,0,6,7,0,287,4,291,524,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1821,U,NA,2.5888530950613906,2,2,3.2
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1885,URBANO(A),B,12,46,11,5,9,0,89,24,1,0,0,1,0,3,6,0,207,2,209,408,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1885,U,NA,1.2458099567803425,2,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1746,URBANO(A),B,3,77,43,0,12,6,4,6,2,8,3,1,1,0,0,0,166,4,170,271,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1746,U,NA,0.08409065066107713,2,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1036,URBANO(A),B,18,98,12,50,14,7,59,65,0,5,3,1,0,2,1,0,335,13,348,582,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1036,U,NA,1.648997872321745,2,2,4.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,180,URBANO(A),C01,13,54,9,6,2,1,75,27,0,0,4,1,0,8,3,0,203,4,207,442,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,180,U,NA,1.036035447892659,2,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,141,URBANO(A),C01,15,61,12,5,4,1,59,23,1,2,0,0,0,6,2,0,191,6,197,454,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,141,U,NA,0.755530701694727,2,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,175,URBANO(A),B,44,101,12,6,6,3,146,25,2,0,1,0,0,4,6,0,356,5,361,561,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,175,U,NA,3.204513392336557,2,2,1.2
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1711,URBANO(A),C02,8,120,88,0,6,7,52,17,11,4,1,2,0,1,1,0,318,6,324,523,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1711,U,NA,1.4164733598516972,2,1,2.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,979,MIXTO(A),C01,32,78,7,25,2,2,77,23,1,1,1,0,0,0,5,0,254,7,261,443,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,979,M,NA,1.3492839742851706,2,1,2.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,260,RURAL,B,16,88,9,13,12,3,143,47,3,0,3,0,0,5,2,0,344,9,353,557,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,260,R,NA,3.164837579828554,2,2,1.2
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,549,MIXTO(A),C03,15,77,22,10,8,3,113,24,1,0,2,0,0,5,5,0,285,2,287,732,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,549,M,NA,2.2342587479084965,2,2,4.2
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,263,URBANO(A),B,5,70,9,8,4,5,115,29,0,0,0,1,0,1,0,0,247,6,253,426,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,263,M,NA,2.2088358110501156,2,2,1.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,177,URBANO(A),B,62,90,12,10,0,2,179,21,7,0,2,0,0,6,7,0,398,14,412,740,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,177,U,NA,3.594537353495609,2,2,1.2
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1743,RURAL,B,3,54,30,2,1,7,3,3,4,4,1,1,0,0,0,0,113,2,115,202,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1743,R,NA,-0.5008962939786372,2,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1820,URBANO(A),C05,18,82,30,3,2,5,153,18,0,0,0,0,0,6,6,1,323,5,329,642,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1820,U,NA,3.061379470786219,2,2,3.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,461,URBANO(A),B,17,97,25,10,14,7,129,27,3,2,4,0,0,9,7,0,351,10,361,679,GRUPO DE RECUENTO,NA,NA,NA,4,3,17,GUADALUPE,461,U,NA,3.07112038659347,2,2,4.2
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1712,URBANO(A),B,26,135,102,1,7,21,63,21,4,7,2,2,0,1,1,0,393,14,407,664,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1712,U,NA,2.0832444717635026,2,2,2.2
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1713,URBANO(A),C01,8,93,67,0,10,16,38,4,4,5,0,1,0,1,5,0,252,7,259,392,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1713,U,NA,0.9791839325005744,2,1,2.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1714,URBANO(A),C01,9,150,58,5,4,16,22,11,1,10,0,0,0,0,2,0,288,9,297,476,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1714,U,NA,1.491092411895885,2,1,2.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,977,URBANO(A),C01,48,53,12,21,4,2,70,18,5,1,1,0,0,1,1,0,237,7,244,422,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,977,U,NA,0.7667532192200162,2,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,525,RURAL,B,7,58,88,16,3,4,94,6,1,0,0,0,0,0,1,0,278,19,297,392,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,525,R,NA,1.2478528265125932,2,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1713,URBANO(A),B,5,73,71,1,7,14,23,16,15,3,0,2,1,0,1,0,232,9,241,392,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1713,U,NA,0.23526448326194738,2,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,530,MIXTO(A),C02,11,119,96,16,8,8,63,27,6,0,1,0,0,1,1,0,357,15,372,516,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,530,M,NA,1.5770995200214653,2,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1715,URBANO(A),B,19,153,66,0,3,8,80,8,5,5,0,0,0,1,1,0,349,9,358,542,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1715,U,NA,2.521878771274615,2,2,2.2
