CLAVE_CASILLA,ID_ESTADO,estrato
080787B0100,8,17
080787C0100,8,17
080788B0100,8,17
080788C0100,8,17
080789B0100,8,8
080789C0100,8,8
080790B0100,8,8
080790C0100,8,8
080791B0100,8,17
080792B0100,8,8
080792C0100,8,8
080793B0100,8,8
080793C0100,8,8
080794B0100,8,8
080795B0100,8,6
080795C0100,8,6
080796B0100,8,15
080797B0100,8,6
080798B0100,8,15
080799B0100,8,6
080800B0100,8,6
080800C0100,8,6
080800S0100,8,6
080801B0100,8,15
080801C0100,8,15
080802B0100,8,6
080803B0100,8,6
080804B0100,8,6
080804C0100,8,6
080805B0100,8,15
080805C0100,8,15
080805C0200,8,15
080805C0300,8,15
080805C0400,8,15
080805C0500,8,15
080805C0600,8,15
080805C0700,8,15
080805C0800,8,15
080805C0900,8,15
080805C1000,8,15
080805C1100,8,15
080806B0100,8,15
080806C0100,8,15
080807B0100,8,6
080807C0100,8,6
080808B0100,8,6
080808C0100,8,6
080809B0100,8,15
080810B0100,8,15
080811B0100,8,8
080812B0100,8,8
080813B0100,8,17
080814B0100,8,17
080815B0100,8,8
080816B0100,8,8
080817B0100,8,6
080817C0100,8,6
080818B0100,8,15
080819B0100,8,6
080819C0100,8,6
080820B0100,8,15
080822B0100,8,15
080823B0100,8,15
080823C0100,8,15
080823C0200,8,15
080824B0100,8,6
080824C0100,8,6
080825B0100,8,15
080826B0100,8,6
080826C0100,8,6
080827B0100,8,6
080827C0100,8,6
080828B0100,8,15
080829B0100,8,6
080829C0100,8,6
080830B0100,8,15
080830S0100,8,6
080831B0100,8,6
080832B0100,8,15
080833B0100,8,15
080834B0100,8,6
080835B0100,8,6
080836B0100,8,6
080836C0100,8,6
080837B0100,8,6
080837C0100,8,6
080838B0100,8,15
080838C0100,8,15
080838C0200,8,15
080839B0100,8,15
080839C0100,8,15
080839C0200,8,15
080839C0300,8,15
080839C0400,8,15
080840B0100,8,6
080840C0100,8,6
080841B0100,8,6
080841C0100,8,6
080842B0100,8,6
080842C0100,8,6
080843B0100,8,6
080844B0100,8,6
080845B0100,8,6
080845C0100,8,6
080846B0100,8,15
080846C0100,8,15
080846C0200,8,15
080846C0300,8,15
080847B0100,8,15
080847C0100,8,15
080847C0200,8,15
080847C0300,8,15
080847C0400,8,15
080847C0500,8,15
080847C0600,8,15
080847C0700,8,15
080848B0100,8,17
080848C0100,8,17
080848C0200,8,17
080848C0300,8,17
080849B0100,8,17
080849C0100,8,17
080849C0200,8,17
080849C0300,8,17
080849C0400,8,17
080849C0500,8,17
080849E0100,8,17
080849E0200,8,17
080849E0201,8,17
080849E0202,8,17
080850B0100,8,17
080850C0100,8,17
080851B0100,8,17
080852B0100,8,8
080852C0100,8,8
080852E0100,8,17
080852E0101,8,17
080852E0102,8,17
080852E0103,8,17
080852E0104,8,17
080852E0105,8,17
080852E0106,8,17
080853B0100,8,17
080854B0100,8,17
080854S0100,8,8
080855B0100,8,17
080855C0100,8,17
080855C0200,8,17
080856B0100,8,8
080857B0100,8,8
080857C0100,8,8
080858B0100,8,8
080858C0100,8,8
080859B0100,8,17
080860B0100,8,8
080860C0100,8,8
080861B0100,8,8
080862B0100,8,8
080862C0100,8,8
080862E0100,8,8
080863B0100,8,8
080863C0100,8,8
080864B0100,8,8
080865B0100,8,17
080865C0100,8,17
080866B0100,8,17
080867B0100,8,8
080867C0100,8,8
080868B0100,8,8
080868C0100,8,8
080869B0100,8,17
080869C0100,8,17
080870B0100,8,17
080870C0100,8,17
080871B0100,8,17
080871C0100,8,17
080872B0100,8,17
080872C0100,8,17
080872C0200,8,17
080873B0100,8,17
080873C0100,8,17
080874B0100,8,17
080874C0100,8,17
080875B0100,8,17
080875C0100,8,17
080876B0100,8,8
080876C0100,8,8
080876C0200,8,8
080877B0100,8,17
080877C0100,8,17
080877C0200,8,17
080878B0100,8,17
080878C0100,8,17
080880B0100,8,17
080880C0100,8,17
080880C0200,8,17
080884B0100,8,17
080884C0100,8,17
080884C0200,8,17
080884C0300,8,17
080884E0100,8,17
080884E0101,8,17
080884E0102,8,17
080884E0200,8,8
080884E0201,8,8
080884E0202,8,8
080885B0100,8,17
080885C0100,8,17
080886B0100,8,6
080887B0100,8,6
080889B0100,8,15
080889C0100,8,6
080890B0100,8,15
080891B0100,8,6
080893B0100,8,15
080894B0100,8,15
080894C0100,8,15
080897B0100,8,15
080897C0100,8,15
080897E0100,8,15
080897E0101,8,15
080897E0102,8,15
080898B0100,8,6
080898C0100,8,6
080899B0100,8,8
080900B0100,8,8
080900E0100,8,8
080901B0100,8,8
080902B0100,8,8
080903B0100,8,8
080904B0100,8,8
080905B0100,8,8
080905E0100,8,8
080906B0100,8,6
080906C0100,8,6
080908B0100,8,8
080909B0100,8,8
080909C0100,8,8
080910B0100,8,17
080912B0100,8,16
080912C0100,8,16
080913B0100,8,7
080913E0100,8,7
080914B0100,8,7
080914E0100,8,7
080914E0200,8,7
080914E0300,8,7
080915B0100,8,7
080916B0100,8,7
080916E0100,8,7
080917B0100,8,7
080918B0100,8,7
080918E0100,8,7
080919B0100,8,7
080919E0100,8,7
080921B0100,8,5
080921C0100,8,5
080922B0100,8,5
080922C0100,8,5
080923B0100,8,14
080923C0100,8,14
080923C0200,8,14
080924B0100,8,14
080925B0100,8,14
080926B0100,8,14
080927B0100,8,5
080927C0100,8,5
080928B0100,8,5
080929B0100,8,14
080930B0100,8,14
080931B0100,8,5
080932B0100,8,14
080933B0100,8,14
080934B0100,8,5
080935B0100,8,5
080936B0100,8,5
080937B0100,8,5
080938B0100,8,5
080939B0100,8,5
080940B0100,8,5
080941B0100,8,5
080942B0100,8,5
080943B0100,8,5
080944B0100,8,14
080944C0100,8,14
080944C0200,8,14
080944C0300,8,14
080944C0400,8,14
080945B0100,8,14
080945C0100,8,14
080945C0200,8,14
080946B0100,8,14
080946C0100,8,14
080946C0200,8,14
080947B0100,8,14
080948B0100,8,5
080949B0100,8,5
080950B0100,8,5
080951B0100,8,5
080952B0100,8,5
080952C0100,8,5
080953B0100,8,14
080953C0100,8,14
080954B0100,8,14
080955B0100,8,5
080956B0100,8,14
080956C0100,8,14
080956C0200,8,14
080956C0300,8,14
080957B0100,8,5
080957C0100,8,5
080957S0100,8,5
080958B0100,8,5
080958C0100,8,5
080959B0100,8,14
080959S0100,8,5
080960B0100,8,14
080961B0100,8,5
080962B0100,8,14
080963B0100,8,14
080963C0100,8,14
080963C0200,8,14
080963C0300,8,14
080964B0100,8,5
080965B0100,8,14
080966B0100,8,14
080966C0100,8,14
080966C0200,8,14
080966C0300,8,14
080967B0100,8,14
080968B0100,8,14
080969B0100,8,5
080969C0100,8,5
080970B0100,8,14
080971B0100,8,5
080971C0100,8,5
080973B0100,8,5
080973C0100,8,5
080974B0100,8,14
080975B0100,8,5
080976B0100,8,5
080977B0100,8,5
080977C0100,8,5
080978B0100,8,14
080979B0100,8,14
080980B0100,8,14
080981B0100,8,14
080982B0100,8,5
080983B0100,8,14
080983C0100,8,14
080983C0200,8,14
080983C0300,8,14
080984B0100,8,14
080984C0100,8,14
080984C0200,8,14
080984C0300,8,14
080985B0100,8,14
080986B0100,8,5
080987B0100,8,14
080988B0100,8,14
080989B0100,8,5
080989C0100,8,5
080990B0100,8,14
080991B0100,8,14
080991C0100,8,14
080991C0200,8,14
080991C0300,8,14
080991C0400,8,14
080991C0500,8,14
080991C0600,8,14
080991C0700,8,14
080991E0100,8,14
080991E0101,8,14
080991E0102,8,14
080991E0103,8,14
080991E0104,8,14
080992B0100,8,14
080992C0100,8,14
080993B0100,8,5
080993C0100,8,5
080994B0100,8,5
080994C0100,8,5
080995B0100,8,5
080995C0100,8,5
080996B0100,8,14
080996C0100,8,14
080997B0100,8,14
080998B0100,8,5
080998E0100,8,5
080998E0101,8,5
080999B0100,8,5
081000B0100,8,14
081000C0100,8,14
081001B0100,8,14
081001C0100,8,14
081001C0200,8,14
081001C0300,8,14
081001C0400,8,14
081001E0100,8,14
081002B0100,8,5
081002C0100,8,5
081002C0200,8,5
081003B0100,8,5
081004B0100,8,14
081005B0100,8,5
081006B0100,8,14
081006C0100,8,14
081006C0200,8,14
081006C0300,8,14
081006C0400,8,14
081006C0500,8,14
081006E0100,8,14
081006E0101,8,14
081006E0102,8,14
081007B0100,8,5
081008B0100,8,5
081008C0100,8,5
081009B0100,8,5
081010B0100,8,5
081011B0100,8,5
081012B0100,8,5
081013B0100,8,14
081013C0100,8,14
081013C0200,8,14
081013C0300,8,14
081014B0100,8,14
081014C0100,8,14
081014C0200,8,14
081015B0100,8,5
081015C0100,8,5
081016B0100,8,5
081017B0100,8,5
081018B0100,8,5
081019B0100,8,5
081020B0100,8,14
081020C0100,8,14
081021B0100,8,5
081021C0100,8,5
081021C0200,8,5
081022B0100,8,5
081023B0100,8,5
081023C0100,8,5
081024B0100,8,14
081024C0100,8,14
081024C0200,8,14
081026B0100,8,14
081026E0100,8,14
081026E0101,8,14
081026E0102,8,14
081026E0103,8,14
081026E0104,8,14
081026E0105,8,14
081026E0106,8,14
081027B0100,8,14
081028B0100,8,14
081029B0100,8,5
081029E0100,8,5
081030B0100,8,14
081030C0100,8,14
081031B0100,8,18
081032B0100,8,9
081033B0100,8,9
081034B0100,8,9
081035B0100,8,9
081036B0100,8,9
081039B0100,8,9
081041B0100,8,9
081042B0100,8,2
081042C0100,8,2
081044B0100,8,2
081044C0100,8,2
081044C0200,8,2
081044E0100,8,2
081045B0100,8,11
081045C0100,8,11
081045C0200,8,11
081046B0100,8,16
081046C0100,8,16
081047B0100,8,7
081047C0100,8,7
081048B0100,8,7
081049B0100,8,7
081050B0100,8,16
081051B0100,8,7
081052B0100,8,7
081053B0100,8,16
081054B0100,8,16
081055B0100,8,7
081055C0100,8,7
081056B0100,8,7
081057B0100,8,16
081058B0100,8,7
081058C0100,8,7
081059B0100,8,16
081060B0100,8,7
081061B0100,8,7
081062B0100,8,7
081063B0100,8,7
081064B0100,8,7
081065B0100,8,7
081066B0100,8,7
081067B0100,8,16
081069B0100,8,7
081070B0100,8,7
081071B0100,8,7
081072B0100,8,7
081073B0100,8,7
081074B0100,8,7
081075B0100,8,7
081076B0100,8,7
081077B0100,8,7
081078B0100,8,7
081079B0100,8,16
081080B0100,8,7
081081B0100,8,7
081082B0100,8,9
081082C0100,8,9
081083B0100,8,18
081083C0100,8,18
081084B0100,8,18
081084C0100,8,18
081085B0100,8,18
081086B0100,8,9
081087B0100,8,9
081087C0100,8,9
081088B0100,8,9
081088S0100,8,9
081089B0100,8,18
081089C0100,8,18
081089C0200,8,18
081090B0100,8,18
081090C0100,8,18
081091B0100,8,18
081091C0100,8,18
081091C0200,8,18
081092B0100,8,18
081092C0100,8,18
081093B0100,8,9
081093C0100,8,9
081094B0100,8,9
081094C0100,8,9
081095B0100,8,9
081095C0100,8,9
081096B0100,8,18
081097B0100,8,18
081097C0100,8,18
081098B0100,8,18
081098C0100,8,18
081098C0200,8,18
081099B0100,8,9
081100B0100,8,9
081100C0100,8,9
081100E0100,8,9
081101B0100,8,9
081101C0100,8,9
081101C0200,8,9
081102B0100,8,9
081102C0100,8,9
081103B0100,8,9
081104B0100,8,9
081104C0100,8,9
081105B0100,8,9
081106B0100,8,9
081107B0100,8,18
081107C0100,8,18
081107C0200,8,18
081108B0100,8,18
081109B0100,8,9
081110B0100,8,9
081111B0100,8,18
081112B0100,8,9
081113B0100,8,9
081114B0100,8,18
081114C0100,8,18
081115B0100,8,9
081116B0100,8,9
081117B0100,8,9
081117C0100,8,9
081118B0100,8,18
081118C0100,8,18
081118C0200,8,18
081118E0100,8,9
081119B0100,8,9
081120B0100,8,9
081122B0100,8,9
081123B0100,8,18
081124B0100,8,9
081125B0100,8,9
081126B0100,8,11
081127B0100,8,11
081128B0100,8,11
081129B0100,8,2
081130B0100,8,2
081130C0100,8,2
081131B0100,8,2
081132B0100,8,2
081132E0100,8,2
081134B0100,8,2
081134E0100,8,11
081135B0100,8,18
081135C0100,8,18
081136B0100,8,18
081136C0100,8,18
081136C0200,8,18
081136C0300,8,18
081136C0400,8,18
081137B0100,8,9
081138B0100,8,9
081138C0100,8,9
081139B0100,8,9
081139C0100,8,9
081139E0100,8,9
081139E0101,8,9
081140B0100,8,9
081140C0100,8,9
081140E0100,8,9
081140E0101,8,9
081142B0100,8,9
081142C0100,8,9
081143B0100,8,18
081143C0100,8,18
081143C0200,8,18
081144B0100,8,9
081144C0100,8,9
081144C0200,8,9
081145B0100,8,9
081146B0100,8,18
081146C0100,8,18
081147B0100,8,18
081147E0100,8,9
081148B0100,8,9
081148E0100,8,18
081149B0100,8,9
081150B0100,8,18
081151B0100,8,9
081152B0100,8,18
081153B0100,8,18
081154B0100,8,18
081155B0100,8,9
081155C0100,8,9
081155E0100,8,9
081156B0100,8,9
081157B0100,8,9
081158B0100,8,9
081158E0100,8,9
081159B0100,8,18
081159C0100,8,18
081159E0100,8,9
081160B0100,8,18
081160C0100,8,18
081160C0200,8,18
081161B0100,8,9
081162B0100,8,9
081163B0100,8,9
081163E0100,8,9
081164B0100,8,9
081164C0100,8,9
081165B0100,8,18
081165C0100,8,18
081165C0200,8,18
081166B0100,8,9
081167B0100,8,16
081167C0100,8,16
081168B0100,8,16
081168C0100,8,7
081169B0100,8,7
081170B0100,8,7
081171B0100,8,7
081171C0100,8,7
081171E0100,8,7
081172B0100,8,7
081173B0100,8,7
081174B0100,8,16
081175B0100,8,7
081177B0100,8,7
081179B0100,8,7
081180B0100,8,7
081181B0100,8,7
081182B0100,8,16
081182C0100,8,16
081183B0100,8,16
081184B0100,8,16
081185B0100,8,16
081185C0100,8,16
081186B0100,8,7
081186C0100,8,7
081187B0100,8,7
081187C0100,8,7
081187C0200,8,7
081188B0100,8,7
081188C0100,8,7
081189B0100,8,16
081190B0100,8,16
081191B0100,8,7
081192B0100,8,7
081193B0100,8,7
081194B0100,8,7
081195B0100,8,7
081195C0100,8,7
081196B0100,8,16
081197B0100,8,7
081198B0100,8,7
081198C0100,8,7
081199B0100,8,16
081199S0100,8,7
081200B0100,8,7
081200C0100,8,7
081201B0100,8,7
081202B0100,8,7
081203B0100,8,7
081204B0100,8,7
081205B0100,8,7
081209B0100,8,7
081210B0100,8,7
081211B0100,8,7
081212B0100,8,7
081213B0100,8,7
081214B0100,8,7
081215B0100,8,7
081215C0100,8,7
081216B0100,8,7
081217B0100,8,7
081218B0100,8,16
081218C0100,8,16
081219B0100,8,7
081221B0100,8,7
081222B0100,8,7
081223B0100,8,7
081224B0100,8,7
081225B0100,8,7
081226B0100,8,7
081227B0100,8,7
081228B0100,8,7
081229B0100,8,7
081230B0100,8,7
081231B0100,8,7
081232B0100,8,7
081235B0100,8,7
081235C0100,8,7
081237B0100,8,16
081237C0100,8,16
081238B0100,8,7
081239B0100,8,7
081242B0100,8,7
081243B0100,8,7
081244B0100,8,16
081245B0100,8,16
081246B0100,8,7
081246E0100,8,7
081247B0100,8,7
081248B0100,8,7
081249B0100,8,7
081250B0100,8,7
081255B0100,8,7
081257B0100,8,7
081258B0100,8,7
081260B0100,8,7
081261B0100,8,7
081264B0100,8,7
081265B0100,8,7
081266B0100,8,9
081266C0100,8,9
081266C0200,8,9
081267B0100,8,9
081267C0100,8,9
081268B0100,8,18
081268C0100,8,18
081269B0100,8,9
081269C0100,8,9
081270B0100,8,18
081271B0100,8,9
081271C0100,8,9
081272B0100,8,18
081272C0100,8,18
081272C0200,8,18
081272C0300,8,18
081273B0100,8,9
081273C0100,8,9
081273C0200,8,9
081274B0100,8,9
081274C0100,8,9
081274C0200,8,9
081275B0100,8,9
081275C0100,8,9
081276B0100,8,9
081276C0100,8,9
081277B0100,8,18
081278B0100,8,9
081278C0100,8,9
081279B0100,8,18
081279C0100,8,18
081279C0200,8,18
081279C0300,8,18
081280B0100,8,18
081280C0100,8,18
081280C0200,8,18
081280C0300,8,18
081281B0100,8,18
081281C0100,8,18
081281C0200,8,18
081281C0300,8,18
081281C0400,8,18
081281C0500,8,18
081281C0600,8,18
081281S0100,8,9
081282B0100,8,9
081282C0100,8,9
081283B0100,8,9
081283C0100,8,9
081284B0100,8,9
081284C0100,8,9
081285B0100,8,18
081286B0100,8,9
081287B0100,8,9
081288B0100,8,9
081288C0100,8,9
081289B0100,8,9
081289C0100,8,9
081290B0100,8,18
081290C0100,8,18
081290C0200,8,18
081291B0100,8,18
081291C0100,8,18
081291C0200,8,18
081292B0100,8,18
081293B0100,8,18
081294B0100,8,9
081294C0100,8,9
081295B0100,8,9
081295C0100,8,9
081296B0100,8,18
081296C0100,8,18
081296C0200,8,18
081296C0300,8,18
081296C0400,8,18
081296C0500,8,18
081296C0600,8,18
081296C0700,8,18
081296C0800,8,18
081297B0100,8,18
081297C0100,8,18
081298B0100,8,18
081298C0100,8,18
081299B0100,8,9
081299C0100,8,9
081300B0100,8,9
081300C0100,8,9
081301B0100,8,18
081302B0100,8,9
081303B0100,8,9
081304B0100,8,9
081305B0100,8,9
081306B0100,8,18
081306C0100,8,18
081306C0200,8,18
081307B0100,8,9
081307S0100,8,9
081308B0100,8,9
081308C0100,8,9
081309B0100,8,18
081310B0100,8,9
081311B0100,8,9
081312B0100,8,9
081312C0100,8,9
081313B0100,8,18
081314B0100,8,9
081315B0100,8,9
081316B0100,8,9
081317B0100,8,18
081318B0100,8,18
081318C0100,8,18
081318C0200,8,18
081319B0100,8,18
081319C0100,8,18
081320B0100,8,9
081321B0100,8,9
081322B0100,8,18
081323B0100,8,18
081324B0100,8,9
081325B0100,8,18
081326B0100,8,9
081327B0100,8,18
081328B0100,8,9
081328C0100,8,9
081329B0100,8,9
081330B0100,8,9
081331B0100,8,18
081332B0100,8,18
081333B0100,8,9
081333C0100,8,9
081334B0100,8,9
081334C0100,8,9
081335B0100,8,9
081336B0100,8,18
081336C0100,8,18
081337B0100,8,18
081337C0100,8,18
081338B0100,8,9
081338C0100,8,9
081339B0100,8,18
081339C0100,8,18
081340B0100,8,18
081340C0100,8,18
081341B0100,8,18
081341C0100,8,18
081342B0100,8,9
081342C0100,8,9
081343B0100,8,9
081343C0100,8,9
081344B0100,8,9
081345B0100,8,18
081345C0100,8,18
081345C0200,8,18
081346B0100,8,9
081346C0100,8,9
081347B0100,8,18
081348B0100,8,9
081348C0100,8,9
081350B0100,8,9
081351B0100,8,9
081353B0100,8,18
081353E0100,8,9
081354B0100,8,9
081354E0100,8,9
081354E0200,8,18
081354E0201,8,18
081355B0100,8,18
081356B0100,8,9
081356C0100,8,9
081357B0100,8,2
081358B0100,8,2
081358C0100,8,2
081359B0100,8,11
081359C0100,8,11
081360B0100,8,2
081361B0100,8,2
081362B0100,8,2
081363B0100,8,2
081367B0100,8,2
081368B0100,8,2
081369B0100,8,2
081371B0100,8,2
081372B0100,8,2
081374B0100,8,2
081375B0100,8,11
081375C0100,8,11
081376B0100,8,11
081376S0100,8,2
081377B0100,8,11
081377C0100,8,11
081379B0100,8,11
081379C0100,8,11
081379C0200,8,11
081380B0100,8,2
081381B0100,8,2
081381C0100,8,2
081382B0100,8,11
081383B0100,8,2
081384B0100,8,11
081385B0100,8,2
081386B0100,8,2
081387B0100,8,14
081387C0100,8,14
081388B0100,8,14
081389B0100,8,14
081390B0100,8,14
081391B0100,8,5
081392B0100,8,5
081393B0100,8,5
081393C0100,8,5
081394B0100,8,5
081395B0100,8,14
081396B0100,8,14
081396S0100,8,5
081397B0100,8,14
081398B0100,8,14
081398C0100,8,14
081399B0100,8,5
081399C0100,8,5
081400B0100,8,14
081401B0100,8,5
081402B0100,8,14
081403B0100,8,5
081403C0100,8,5
081404B0100,8,14
081405B0100,8,5
081405C0100,8,5
081406B0100,8,5
081406C0100,8,5
081406C0200,8,5
081407B0100,8,14
081407C0100,8,14
081407C0200,8,14
081407C0300,8,14
081407C0400,8,14
081408B0100,8,14
081409B0100,8,5
081409C0100,8,5
081410B0100,8,5
081410C0100,8,5
081411B0100,8,14
081411C0100,8,14
081411C0200,8,14
081411C0300,8,14
081412B0100,8,14
081412C0100,8,14
081412C0200,8,14
081413B0100,8,5
081414B0100,8,5
081415B0100,8,5
081416B0100,8,5
081417B0100,8,5
081418B0100,8,14
081419B0100,8,14
081421B0100,8,5
081422B0100,8,5
081423B0100,8,5
081424B0100,8,12
081424C0100,8,12
081424C0200,8,12
081424C0300,8,12
081424C0400,8,12
081424C0500,8,12
081424C0600,8,12
081424C0700,8,12
081425B0100,8,12
081425C0100,8,12
081425C0200,8,12
081425C0300,8,12
081425C0400,8,12
081425C0500,8,12
081426B0100,8,3
081426C0100,8,3
081426C0200,8,3
081427B0100,8,12
081428B0100,8,12
081428C0100,8,12
081429B0100,8,12
081429C0100,8,12
081430B0100,8,12
081430C0100,8,12
081430C0200,8,12
081430C0300,8,12
081430C0400,8,12
081430C0500,8,12
081431B0100,8,3
081431C0100,8,3
081432B0100,8,3
081432C0100,8,3
081433B0100,8,3
081433C0100,8,3
081434B0100,8,3
081434C0100,8,3
081435B0100,8,12
081436B0100,8,12
081437B0100,8,3
081437C0100,8,3
081438B0100,8,12
081439B0100,8,3
081440B0100,8,3
081441B0100,8,3
081442B0100,8,3
081443B0100,8,3
081444B0100,8,3
081445B0100,8,4
081446B0100,8,4
081447B0100,8,4
081448B0100,8,4
081449B0100,8,4
081450B0100,8,4
081451B0100,8,4
081452B0100,8,3
081453B0100,8,3
081454B0100,8,3
081455B0100,8,12
081456B0100,8,3
081457B0100,8,3
081458B0100,8,12
081459B0100,8,12
081460B0100,8,12
081461B0100,8,3
081461C0100,8,3
081462B0100,8,12
081463B0100,8,3
081463C0100,8,3
081464B0100,8,12
081465B0100,8,3
081466B0100,8,12
081467B0100,8,12
081468B0100,8,12
081469B0100,8,12
081469C0100,8,12
081470B0100,8,3
081470C0100,8,3
081471B0100,8,12
081471C0100,8,12
081472B0100,8,12
081472C0100,8,12
081473B0100,8,12
081474B0100,8,12
081475B0100,8,12
081476B0100,8,12
081477B0100,8,3
081478B0100,8,3
081478C0100,8,3
081479B0100,8,3
081479C0100,8,3
081480B0100,8,3
081481B0100,8,12
081482B0100,8,12
081483B0100,8,3
081483C0100,8,3
081484B0100,8,3
081484C0100,8,3
081485B0100,8,12
081486B0100,8,3
081487B0100,8,3
081488B0100,8,12
081489B0100,8,3
081490B0100,8,3
081491B0100,8,3
081492B0100,8,3
081493B0100,8,3
081494B0100,8,4
081495B0100,8,4
081496B0100,8,4
081497B0100,8,4
081498B0100,8,3
081499B0100,8,3
081500B0100,8,3
081501B0100,8,3
081502B0100,8,3
081503B0100,8,12
081504B0100,8,3
081504C0100,8,3
081505B0100,8,12
081506B0100,8,3
081506C0100,8,3
081507B0100,8,3
081507C0100,8,3
081508B0100,8,3
081508C0100,8,3
081509B0100,8,12
081509C0100,8,12
081510B0100,8,12
081510C0100,8,12
081510C0200,8,12
081510C0300,8,12
081511B0100,8,12
081511E0100,8,3
081511E0101,8,3
081512B0100,8,12
081513B0100,8,12
081514B0100,8,12
081515B0100,8,3
081516B0100,8,12
081517B0100,8,12
081518B0100,8,12
081519B0100,8,12
081520B0100,8,3
081521B0100,8,3
081522B0100,8,3
081523B0100,8,3
081524B0100,8,3
081525B0100,8,3
081526B0100,8,3
081527B0100,8,13
081528B0100,8,4
081529B0100,8,4
081530B0100,8,4
081531B0100,8,3
081532B0100,8,3
081533B0100,8,3
081534B0100,8,3
081535B0100,8,3
081536B0100,8,3
081537B0100,8,12
081538B0100,8,12
081538C0100,8,12
081539B0100,8,12
081540B0100,8,12
081541B0100,8,12
081542B0100,8,12
081542C0100,8,12
081543B0100,8,3
081544B0100,8,12
081545B0100,8,12
081546B0100,8,12
081546C0100,8,12
081546E0100,8,3
081546E0101,8,3
081547B0100,8,12
081547C0100,8,12
081547E0100,8,3
081547E0101,8,3
081547E0102,8,3
081548B0100,8,3
081548C0100,8,3
081549B0100,8,3
081549C0100,8,3
081550B0100,8,3
081551B0100,8,3
081552B0100,8,3
081553B0100,8,3
081554B0100,8,12
081555B0100,8,3
081556B0100,8,12
081556C0100,8,12
081557B0100,8,12
081557C0100,8,12
081558B0100,8,3
081558C0100,8,3
081559B0100,8,12
081559C0100,8,12
081559C0200,8,12
081559C0300,8,12
081559C0400,8,12
081560B0100,8,12
081560C0100,8,12
081560C0200,8,12
081560C0300,8,12
081560C0400,8,12
081560S0100,8,3
081561B0100,8,12
081562B0100,8,12
081562C0100,8,12
081562C0200,8,12
081562C0300,8,12
081562C0400,8,12
081562C0500,8,12
081562C0600,8,12
081563B0100,8,12
081563C0100,8,12
081563C0200,8,12
081563C0300,8,12
081563C0400,8,12
081563C0500,8,12
081564B0100,8,12
081564C0100,8,12
081564C0200,8,12
081565B0100,8,12
081566B0100,8,4
081566S0100,8,4
081567B0100,8,13
081567C0100,8,13
081568B0100,8,13
081568C0100,8,13
081569B0100,8,4
081570B0100,8,4
081570C0100,8,4
081571B0100,8,13
081572B0100,8,4
081572C0100,8,4
081573B0100,8,13
081574B0100,8,13
081574C0100,8,13
081575B0100,8,13
081575C0100,8,13
081576B0100,8,13
081576C0100,8,13
081577B0100,8,4
081577C0100,8,4
081578B0100,8,13
081578C0100,8,13
081578C0200,8,13
081578C0300,8,13
081579B0100,8,13
081579C0100,8,13
081580B0100,8,4
081581B0100,8,13
081582B0100,8,13
081583B0100,8,13
081584B0100,8,4
081585B0100,8,13
081586B0100,8,4
081587B0100,8,4
081588B0100,8,4
081589B0100,8,4
081590B0100,8,4
081591B0100,8,4
081592B0100,8,13
081593B0100,8,4
081594B0100,8,13
081595B0100,8,4
081595C0100,8,4
081596B0100,8,13
081596C0100,8,13
081597B0100,8,13
081598B0100,8,13
081598C0100,8,13
081598C0200,8,13
081598C0300,8,13
081599B0100,8,4
081599C0100,8,4
081600B0100,8,13
081600C0100,8,13
081601B0100,8,4
081601C0100,8,4
081602B0100,8,13
081603B0100,8,13
081603C0100,8,13
081604B0100,8,4
081605B0100,8,4
081606B0100,8,4
081607B0100,8,4
081608B0100,8,13
081609B0100,8,4
081610B0100,8,4
081611B0100,8,4
081612B0100,8,4
081613B0100,8,13
081614B0100,8,4
081615B0100,8,4
081616B0100,8,4
081616C0100,8,4
081617B0100,8,13
081618B0100,8,13
081618C0100,8,13
081619B0100,8,13
081620B0100,8,4
081621B0100,8,13
081621C0100,8,13
081621C0200,8,13
081622B0100,8,13
081623B0100,8,13
081623C0100,8,13
081624B0100,8,13
081625B0100,8,4
081626B0100,8,4
081627B0100,8,4
081628B0100,8,13
081629B0100,8,4
081630B0100,8,4
081631B0100,8,13
